                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15508
Model:                            GLM   Df Residuals:                    15417
Model Family:                Binomial   Df Model:                           90
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -2885.8
Date:                Sun, 24 Mar 2024   Deviance:                       5771.6
VIOL_LAG11      -0.0781      0.139     -0.564      0.573      -0.350       0.193
VIOL_LAG12       0.1868      0.132      1.417      0.157      -0.072       0.445
VIOL_LAG13       0.0975      0.133      0.733      0.463      -0.163       0.358
VIOL_LAG14       0.1862      0.131      1.423      0.155      -0.070       0.443
VIOL_LAG15       0.2269      0.133      1.706      0.088      -0.034       0.488
VIOL_LAG16       0.1127      0.134      0.841      0.400      -0.150       0.375
VIOL_LAG17       0.3818      0.128      2.984      0.003       0.131       0.633
VIOL_LAG18       0.3750      0.127      2.951      0.003       0.126       0.624
VIOL_LAG19       0.2057      0.133      1.545      0.122      -0.055       0.467
VIOL_LAG2        0.4066      0.123      3.316      0.001       0.166       0.647
VIOL_LAG20       0.3341      0.129      2.586      0.010       0.081       0.587
VIOL_LAG21       0.0752      0.136      0.554      0.580      -0.191       0.341
VIOL_LAG22       0.0007      0.140      0.005      0.996      -0.274       0.275
VIOL_LAG23      -0.1276      0.143     -0.890      0.374      -0.409       0.153
VIOL_LAG24       0.0359      0.142      0.252      0.801      -0.243       0.314
VIOL_LAG25       0.0059      0.143      0.041      0.967      -0.275       0.287
VIOL_LAG26       0.0386      0.139      0.278      0.781      -0.234       0.311
VIOL_LAG27      -0.0087      0.143     -0.061      0.952      -0.289       0.272
VIOL_LAG28       0.1836      0.141      1.304      0.192      -0.092       0.459
VIOL_LAG29       0.4287      0.133      3.225      0.001       0.168       0.689
VIOL_LAG3        0.5777      0.118      4.895      0.000       0.346       0.809
VIOL_LAG30       0.0862      0.140      0.618      0.537      -0.187       0.360
VIOL_LAG4        0.2771      0.125      2.222      0.026       0.033       0.522
VIOL_LAG5        0.3275      0.125      2.629      0.009       0.083       0.572
VIOL_LAG6        0.2749      0.126      2.190      0.029       0.029       0.521
VIOL_LAG7        0.3011      0.126      2.399      0.016       0.055       0.547
VIOL_LAG8        0.0130      0.133      0.098      0.922      -0.248       0.275
VIOL_LAG9        0.2417      0.127      1.908      0.056      -0.007       0.490
VOL_LAG1       4.16e-07   8.25e-08      5.042      0.000    2.54e-07    5.78e-07
VOL_LAG10     2.082e-07   1.13e-07      1.850      0.064   -1.24e-08    4.29e-07
VOL_LAG11    -2.119e-07   2.33e-07     -0.910      0.363   -6.68e-07    2.44e-07
VOL_LAG12     8.423e-08   1.47e-07      0.574      0.566   -2.03e-07    3.72e-07
VOL_LAG13     1.424e-07   1.39e-07      1.028      0.304   -1.29e-07    4.14e-07
VOL_LAG14    -1.411e-07   2.18e-07     -0.648      0.517   -5.68e-07    2.86e-07
VOL_LAG15     6.733e-08   1.63e-07      0.414      0.679   -2.51e-07    3.86e-07
VOL_LAG16    -8.766e-08   2.12e-07     -0.414      0.679   -5.03e-07    3.28e-07
VOL_LAG17    -1.009e-07   2.27e-07     -0.443      0.657   -5.47e-07    3.45e-07
VOL_LAG18    -1.704e-07   2.48e-07     -0.686      0.493   -6.57e-07    3.16e-07
VOL_LAG19     6.363e-08   1.48e-07      0.430      0.667   -2.27e-07    3.54e-07
VOL_LAG2      1.174e-07   1.11e-07      1.059      0.290   -9.98e-08    3.35e-07
VOL_LAG20    -1.087e-08   1.86e-07     -0.058      0.953   -3.75e-07    3.54e-07
VOL_LAG21    -5.063e-09   1.78e-07     -0.028      0.977   -3.54e-07    3.44e-07
VOL_LAG22    -9.431e-08   2.06e-07     -0.459      0.646   -4.97e-07    3.09e-07
VOL_LAG23      8.73e-08   1.52e-07      0.576      0.564    -2.1e-07    3.84e-07
VOL_LAG24     1.134e-07   1.46e-07      0.775      0.439   -1.74e-07       4e-07
VOL_LAG25    -5.713e-08   1.96e-07     -0.291      0.771   -4.41e-07    3.27e-07
VOL_LAG26      1.88e-07   1.34e-07      1.403      0.161   -7.46e-08    4.51e-07
VOL_LAG27    -1.048e-09   2.01e-07     -0.005      0.996   -3.94e-07    3.92e-07
VOL_LAG28    -2.638e-07   2.94e-07     -0.897      0.370    -8.4e-07    3.12e-07
VOL_LAG29    -1.446e-07   2.53e-07     -0.570      0.568   -6.41e-07    3.52e-07
VOL_LAG3      3.202e-08   1.31e-07      0.245      0.806   -2.24e-07    2.88e-07
VOL_LAG30     1.377e-07   1.38e-07      0.995      0.320   -1.33e-07    4.09e-07
VOL_LAG4      2.176e-07   9.69e-08      2.247      0.025    2.78e-08    4.07e-07
VOL_LAG5      2.101e-07   9.94e-08      2.113      0.035    1.52e-08    4.05e-07
VOL_LAG6      9.534e-08   1.23e-07      0.773      0.439   -1.46e-07    3.37e-07
VOL_LAG7      1.384e-07   1.17e-07      1.183      0.237   -9.09e-08    3.68e-07
VOL_LAG8      5.795e-08   1.39e-07      0.417      0.677   -2.14e-07     3.3e-07
VOL_LAG9      1.232e-07   1.23e-07      1.002      0.316   -1.18e-07    3.64e-07
================================================================================
