                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    15094
Model Family:                Binomial   Df Model:                           77
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3277.5
Date:                Sun, 24 Mar 2024   Deviance:                       6554.9
SQ_RET_LAG30 -5422.3592   1.25e+04     -0.434      0.664   -2.99e+04    1.91e+04
SQ_RET_LAG4   7808.6188   1.01e+04      0.772      0.440    -1.2e+04    2.76e+04
SQ_RET_LAG5    603.3649   1.05e+04      0.057      0.954   -2.01e+04    2.13e+04
SQ_RET_LAG6   9807.8751   9648.737      1.016      0.309   -9103.301    2.87e+04
SQ_RET_LAG7   2459.0325   1.05e+04      0.234      0.815   -1.81e+04     2.3e+04
SQ_RET_LAG8   3045.3568   1.08e+04      0.282      0.778   -1.81e+04    2.42e+04
SQ_RET_LAG9   4095.7761   1.02e+04      0.401      0.688   -1.59e+04    2.41e+04
VIOL_LAG1        0.2404      0.114      2.103      0.035       0.016       0.464
VIOL_LAG10       0.2902      0.113      2.557      0.011       0.068       0.513
VIOL_LAG11       0.3772      0.112      3.362      0.001       0.157       0.597
VIOL_LAG12       0.2429      0.116      2.101      0.036       0.016       0.469
VIOL_LAG13       0.4202      0.112      3.749      0.000       0.201       0.640
VIOL_LAG14       0.0779      0.119      0.654      0.513      -0.156       0.311
VIOL_LAG15       0.4186      0.111      3.773      0.000       0.201       0.636
VIOL_LAG16       0.1762      0.119      1.483      0.138      -0.057       0.409
VIOL_LAG17       0.0651      0.121      0.537      0.591      -0.173       0.303
VIOL_LAG18       0.1968      0.118      1.672      0.095      -0.034       0.428
VIOL_LAG19       0.1245      0.119      1.045      0.296      -0.109       0.358
VIOL_LAG2        0.4180      0.114      3.679      0.000       0.195       0.641
VIOL_LAG20       0.2898      0.116      2.489      0.013       0.062       0.518
VIOL_LAG21       0.0929      0.120      0.774      0.439      -0.142       0.328
VIOL_LAG22       0.1801      0.119      1.508      0.132      -0.054       0.414
VIOL_LAG23      -0.0590      0.126     -0.469      0.639      -0.305       0.187
VIOL_LAG24       0.0188      0.125      0.150      0.881      -0.227       0.264
VIOL_LAG25       0.0736      0.122      0.604      0.546      -0.165       0.313
VIOL_LAG26       0.0874      0.121      0.722      0.470      -0.150       0.325
VIOL_LAG27       0.2714      0.117      2.312      0.021       0.041       0.501
VIOL_LAG28      -0.0574      0.126     -0.454      0.650      -0.305       0.190
VIOL_LAG29       0.3259      0.117      2.777      0.005       0.096       0.556
VIOL_LAG3        0.2235      0.115      1.946      0.052      -0.002       0.449
VIOL_LAG30       0.1403      0.122      1.149      0.251      -0.099       0.380
VIOL_LAG4        0.2905      0.113      2.565      0.010       0.068       0.512
VIOL_LAG5        0.2016      0.116      1.743      0.081      -0.025       0.428
VIOL_LAG6        0.2989      0.113      2.643      0.008       0.077       0.521
VIOL_LAG7        0.2857      0.114      2.516      0.012       0.063       0.508
VIOL_LAG8        0.1195      0.119      1.008      0.313      -0.113       0.352
VIOL_LAG9        0.1155      0.118      0.976      0.329      -0.116       0.347
VOL_LAG1      7.037e-08   8.12e-08      0.867      0.386   -8.88e-08     2.3e-07
VOL_LAG10    -5.662e-08   1.38e-07     -0.411      0.681   -3.27e-07    2.14e-07
VOL_LAG11     9.089e-08    9.1e-08      0.999      0.318   -8.75e-08    2.69e-07
VOL_LAG12      3.98e-08    1.1e-07      0.361      0.718   -1.77e-07    2.56e-07
VOL_LAG13     8.888e-08   9.25e-08      0.961      0.337   -9.24e-08     2.7e-07
VOL_LAG14     3.118e-08   1.14e-07      0.274      0.784   -1.92e-07    2.54e-07
VOL_LAG15     -9.21e-09   1.25e-07     -0.074      0.941   -2.55e-07    2.36e-07
VOL_LAG16     1.054e-07   1.03e-07      1.025      0.305    -9.6e-08    3.07e-07
VOL_LAG17     -1.55e-07   2.12e-07     -0.732      0.464    -5.7e-07     2.6e-07
VOL_LAG18    -4.242e-08   1.51e-07     -0.281      0.779   -3.38e-07    2.53e-07
VOL_LAG19     7.291e-08   1.15e-07      0.634      0.526   -1.52e-07    2.98e-07
VOL_LAG2      2.129e-07    6.8e-08      3.130      0.002    7.96e-08    3.46e-07
VOL_LAG20     1.355e-09   1.39e-07      0.010      0.992   -2.71e-07    2.74e-07
VOL_LAG21    -5.297e-08   1.66e-07     -0.319      0.750   -3.79e-07    2.73e-07
VOL_LAG22    -1.041e-07   1.82e-07     -0.571      0.568   -4.61e-07    2.53e-07
VOL_LAG23     1.016e-07   1.05e-07      0.965      0.335   -1.05e-07    3.08e-07
VOL_LAG24    -5.047e-10   1.37e-07     -0.004      0.997   -2.69e-07    2.68e-07
VOL_LAG25      3.43e-08   1.22e-07      0.280      0.779   -2.06e-07    2.74e-07
VOL_LAG26     1.087e-08   1.39e-07      0.078      0.938   -2.61e-07    2.83e-07
VOL_LAG27    -5.251e-08   1.71e-07     -0.308      0.758   -3.87e-07    2.82e-07
VOL_LAG28    -6.666e-08   1.76e-07     -0.378      0.705   -4.12e-07    2.79e-07
VOL_LAG29    -6.126e-08   1.63e-07     -0.375      0.707   -3.81e-07    2.59e-07
VOL_LAG3      8.558e-08   8.37e-08      1.022      0.307   -7.86e-08     2.5e-07
VOL_LAG30     1.266e-07   9.88e-08      1.282      0.200    -6.7e-08     3.2e-07
VOL_LAG4      2.474e-08   9.68e-08      0.256      0.798   -1.65e-07    2.14e-07
VOL_LAG5      2.642e-08   1.02e-07      0.258      0.796   -1.74e-07    2.27e-07
VOL_LAG6      4.537e-08   9.61e-08      0.472      0.637   -1.43e-07    2.34e-07
VOL_LAG7      3.017e-08   1.08e-07      0.281      0.779   -1.81e-07    2.41e-07
VOL_LAG8      1.545e-08   1.08e-07      0.143      0.887   -1.97e-07    2.28e-07
VOL_LAG9      8.555e-08   9.28e-08      0.921      0.357   -9.64e-08    2.68e-07
================================================================================
